Item #,Category,Name,Color,Description,Length,Height,Width,Diameter,Fabric/Material,Code,Min Qty,US Min Price,CDN Min Price,2nd Qty,US 2nd Price,CDN 2nd Price,3rd Qty,US 3rd Price,CDN 3rd Price,EQP Qty,US EQP Price,CDN EQP Price,Price Valid Through,Print,Embroider,Deboss/Emboss,Logomagic,Patch,Gemphoto/Heat Transfers,Laser Engrave,Personalization,Weight Per Carton Lbs,Quantity Per Box,Carton Dimensions
90121,"Totes, Portfolios, Gifts, Brands",Isaac Mizrahiâ„¢ Sloan Computer Bag,Camel/Sunflower/Bone,"^Fully lined, padded main compartment with zippered closure^Lined, zippered front pocket sized to fit a tablet with a case^Removable, padded laptop sleeve fits up to a 14"" laptop^ Large zippered interior pocket and dual slash pockets^Signature Isaac Mizrahi lining^Pop color handle interior for added appeal^Reinforced, padded 25"" shoulder straps for carrying comfort^PVC free^Phthalate free^This product is not sold blank",17,14,6,0,420D Nylon/ Leatherette,S,12,39.98,50.69,,,,,,,12,39.98,50.69,3/31/2015 0:00:00,,,Front pocket center 4W 2H (suggested subtle size) 6W 4H (max size) Front pocket upper center 4W 1H (suggested subtle size) 6W 2H (max size),,,,,,22,10,19 x 15 x 16
9014,"Coolers, Women's, Kid-friendly",Indulge Lunch Cooler,Black,^Velcro closure^Side mesh pocket ideal for storing a water bottle^5 can capacity^Top grab handle^Heat sealed interior^PEVA lining and PU fabric backing^PVC free^Phthalate free,7.75,9,4,0,210D Polyester,PQ2R,100,5.25,7.25,300,4.48,6.25,600,3.98,5.48,1000,3.78,5.25,12/31/2015 0:00:00,Front pocket center 4W 3.5H Add-a-Tag center 1.125W 1H,Front pocket center 2.5W 1.5H,,,,Front pocket center 3W 3.5H,,,16,75,23 x 17 x 13
9015,"Coolers, Women's, Kid-friendly",Indulge Lunch Cooler,Royal,^Velcro closure^Side mesh pocket ideal for storing a water bottle^5 can capacity^Top grab handle^Heat sealed interior^PEVA lining and PU fabric backing^PVC free^Phthalate free,7.75,9,4,0,210D Polyester,PQ2R,100,5.25,7.25,300,4.48,6.25,600,3.98,5.48,1000,3.78,5.25,12/31/2015 0:00:00,Front pocket center 4W 3.5H Add-a-Tag center 1.125W 1H,Front pocket center 2.5W 1.5H,,,,Front pocket center 3W 3.5H,,,16,75,23 x 17 x 13
90150,"Padfolios/e-Padfolios, Essential Styles, Tablet Accessories, Brands, Mobile Tech",Isaac Mizrahiâ„¢ Sienna Techfolio,Shiny Black Patent,"^Zippered closure ^ Front slash pocket ^ Features silicone mounting system that adjusts to accommodate various sized tablets ^ Unique FlipTuckâ„¢ feature for storing paper behind pad while taking notes ^ Concealed business card pockets ^ Clean screen feature gently removes dust and fi ngerprints ^ Includes 6"" x 9"" paper pad ^ Fits up to a 10"" tablet ^ Pen or stylus loop ^ PVC free ^ Phthalate free ^ Back panel of 90151 is navy blue ^ Patent pending ^ Isaac Mizrahi 2-piece gift box inlcuded^This product is not sold blank",8,10.5,0.875,0,Leatherette,PQSS,12,44.98,64.25,25,38.75,55.75,50,31.25,45.25,100,29.98,43.75,12/31/2015 0:00:00,,,Front Pocket Center 5W 2.5H,,,,,,36,20,24 x 16 x 11
90151,"Padfolios/e-Padfolios, Essential Styles, Tablet Accessories, Brands, Mobile Tech",Isaac Mizrahiâ„¢ Sienna Techfolio,Bone/Navy Blue,"^Zippered closure ^ Front slash pocket ^ Features silicone mounting system that adjusts to accommodate various sized tablets ^ Unique FlipTuckâ„¢ feature for storing paper behind pad while taking notes ^ Concealed business card pockets ^ Clean screen feature gently removes dust and fi ngerprints ^ Includes 6"" x 9"" paper pad ^ Fits up to a 10"" tablet ^ Pen or stylus loop ^ PVC free ^ Phthalate free ^ Back panel of 90151 is navy blue ^ Patent pending ^ Isaac Mizrahi 2-piece gift box inlcuded^This product is not sold blank",8,10.5,0.875,0,Leatherette,PQSS,12,44.98,64.25,25,38.75,55.75,50,31.25,45.25,100,29.98,43.75,12/31/2015 0:00:00,,,Front Pocket Center 5W 2.5H,,,,,,36,20,24 x 16 x 11
9016,"Coolers, Women's, Kid-friendly",Indulge Lunch Cooler,Red,^Velcro closure^Side mesh pocket ideal for storing a water bottle^5 can capacity^Top grab handle^Heat sealed interior^PEVA lining and PU fabric backing^PVC free^Phthalate free,7.75,9,4,0,210D Polyester,PQ2R,100,5.25,7.25,300,4.48,6.25,600,3.98,5.48,1000,3.78,5.25,12/31/2015 0:00:00,Front pocket center 4W 3.5H Add-a-Tag center 1.125W 1H,Front pocket center 2.5W 1.5H,,,,Front pocket center 3W 3.5H,,,16,75,23 x 17 x 13
9017,"Coolers, Women's, Kid-friendly",Indulge Lunch Cooler,Apple Green,^Velcro closure^Side mesh pocket ideal for storing a water bottle^5 can capacity^Top grab handle^Heat sealed interior^PEVA lining and PU fabric backing^PVC free^Phthalate free,7.75,9,4,0,210D Polyester,PQ2R,100,5.25,7.25,300,4.48,6.25,600,3.98,5.48,1000,3.78,5.25,12/31/2015 0:00:00,Front pocket center 4W 3.5H Add-a-Tag center 1.125W 1H,Front pocket center 2.5W 1.5H,,,,Front pocket center 3W 3.5H,,,16,75,23 x 17 x 13
9018,"Coolers, Women's, Kid-friendly",Indulge Lunch Cooler,Turquoise,^Velcro closure^Side mesh pocket ideal for storing a water bottle^5 can capacity^Top grab handle^Heat sealed interior^PEVA lining and PU fabric backing^PVC free^Phthalate free,7.75,9,4,0,210D Polyester,PQ2R,100,5.25,7.25,300,4.48,6.25,600,3.98,5.48,1000,3.78,5.25,12/31/2015 0:00:00,Front pocket center 4W 3.5H Add-a-Tag center 1.125W 1H,Front pocket center 2.5W 1.5H,,,,Front pocket center 3W 3.5H,,,16,75,23 x 17 x 13
9019,"Coolers, Women's, Kid-friendly",Indulge Lunch Cooler,Purple,^Velcro closure^Side mesh pocket ideal for storing a water bottle^5 can capacity^Top grab handle^Heat sealed interior^PEVA lining and PU fabric backing^PVC free^Phthalate free,7.75,9,4,0,210D Polyester,PQ2R,100,5.25,7.25,300,4.48,6.25,600,3.98,5.48,1000,3.78,5.25,12/31/2015 0:00:00,Front pocket center 4W 3.5H Add-a-Tag center 1.125W 1H,Front pocket center 2.5W 1.5H,,,,Front pocket center 3W 3.5H,,,16,75,23 x 17 x 13
9020,"Coolers, Women's, Kid-friendly, Living Green",Olympus Foldable Lunch Cooler,Black,^Folds for easy storage when not in use^Velcro closure^Front pocket^5 can capacity^Thermo lining^Top grab handle^PVC free^Back panel of each bag matches primary bag color,7,10,3.25,0,Non-woven,R,150,2.38,3.38,,,,,,,150,2.38,3.38,12/31/2015 0:00:00,Front pocket center 3.5W 3.5H,,,,,Front pocket center 3W 3H,,,9,60,23 x 17 x 13
9021,"Coolers, Women's, Kid-friendly, Living Green",Olympus Foldable Lunch Cooler,Royal Blue,^Folds for easy storage when not in use^Velcro closure^Front pocket^5 can capacity^Thermo lining^Top grab handle^PVC free^Back panel of each bag matches primary bag color,7,10,3.25,0,Non-woven,R,150,2.38,3.38,,,,,,,150,2.38,3.38,12/31/2015 0:00:00,Front pocket center 3.5W 3.5H,,,,,Front pocket center 3W 3H,,,9,60,23 x 17 x 13
9024,"Coolers, Women's, Kid-friendly, Living Green",Olympus Foldable Lunch Cooler,Orange,^Folds for easy storage when not in use^Velcro closure^Front pocket^5 can capacity^Thermo lining^Top grab handle^PVC free^Back panel of each bag matches primary bag color,7,10,3.25,0,Non-woven,R,150,2.38,3.38,,,,,,,150,2.38,3.38,12/31/2015 0:00:00,Front pocket center 3.5W 3.5H,,,,,Front pocket center 3W 3H,,,9,60,23 x 17 x 13
9025,"Coolers, Women's, Kid-friendly, Living Green",Olympus Foldable Lunch Cooler,Purple,^Folds for easy storage when not in use^Velcro closure^Front pocket^5 can capacity^Thermo lining^Top grab handle^PVC free^Back panel of each bag matches primary bag color,7,10,3.25,0,Non-woven,R,150,2.38,3.38,,,,,,,150,2.38,3.38,12/31/2015 0:00:00,Front pocket center 3.5W 3.5H,,,,,Front pocket center 3W 3H,,,9,60,23 x 17 x 13
90250,"Business Bags, Essential Styles, Brands",Isaac Mizrahiâ„¢ Computer Messenger Bag,Black,"^Padded main compartment with adjustable, metal slide closure ^ Easy access, zippered 10"" tablet pocket ^ Zippered pocket with RFID blocking technology prevents unauthorized access to personal information ^ Rear, padded easy-access computer sleeve with zippered closure fits up to a 15"" laptop ^ Multi-function interior organizer ^ Padded, interior computer compartment stores up to a 15"" laptop ^ Wide, adjustable shoulder strap ^ Padded top grab handle ^ Neon interior lining ^ Phthalate free^This product is not sold blank",16.5,12.5,4,0,Polyester Twill/ Nylon Twill Lining,PQSS,6,82.75,111.75,25,70.98,96.25,50,57.25,77.98,100,54.98,75.25,12/31/2015 0:00:00,,Front Pocket Center 5W 2.5H,,,,,,,26,12,19 x 15 x 16
90260,"Business Bags, Essential Styles, Brands",Isaac Mizrahiâ„¢ Tablet Messenger Bag,Black,"^Padded main compartment with adjustable, metal slide closure ^ Zippered easy-access, padded tablet pocket (fits up to a 10"" tablet) ^ Zippered pocket with RFID blocking technology prevents unauthorized access to personal information ^ Main compartment with multi-function interior organizer ^ Wide, adjustable shoulder strap ^ Padded top grab handle ^ Neon interior lining ^ Phthalate free^This product is not sold blank",10,12,3.25,0,Polyester Twill/ Nylon Twill Lining,PQSS,12,52.75,68.98,25,45.25,59.25,50,36.48,47.98,100,34.98,45.98,12/31/2015 0:00:00,,"Spine Bottom Front Pocket Center 3""dia",,,,,,,19,18,24 x 16 x 11
9030,"Coolers, Kid-friendly, Living Green, Women's, Brands",Igloo Polar Cooler,Black,"^Brown-bag in style with this ultra-durable lunch cooler^Enhanced insulation^Leak-resistant, heat-sealed antimicrobial liner^Easy pull tab and Velcro top closure^Grab handle^Side mesh water bottle pocket (water bottle not included)^Front pocket^ID window on back^Stylish quilted accents and contrast piping^5 can capacity^PVC free^Back panel of each bag matches primary bag color",7,9,4,0,600D Polyester,PQSS,50,13.48,18.25,100,11.48,15.75,300,9.25,12.75,1000,8.98,12.48,12/31/2015 0:00:00,Front pocket center 4W 2.25H,,,,,Front pocket center 4W 2H,,,16,50,23 x 17 x 13
90300,"Gifts, Brands",Isaac Mizrahiâ„¢ Ava Wristlet Wallet,Shiny Black Patent,^***Limited quantities available for item #â€™s 90301R1 and 90302R1^Front zippered compartment ideal for storing a smartphone^Back pocket sized to fi t a check book^Zippered main compartment with interior zippered change pocket and 8 card slots^Wristlet strap with clip closure for securing to a bag or luggage^Signature Isaac Mizrahi lining^PVC free^Phthalate free^2 piece gift box included^This product is not sold blank,7.75,4.6,0.75,0,Leatherette/ 210D Nylon Lining,S,25,19.98,26.18,,,,,,,25,19.98,26.18,3/31/2015 0:00:00,,,Front pocket center 2W 1H (suggested subtle size) 3W 1.25H (max size) Back pocket center 3W 1.25H (suggested subtle size) 3.5W 1.5H (max size),,,,,,15,30,23 x 17 x 6
90301R1,"Gifts, Brands",Isaac Mizrahiâ„¢ Ava Wristlet Wallet,Navy Blue,^***Limited quantities available for item #â€™s 90301R1 and 90302R1^Front zippered compartment ideal for storing a smartphone^Back pocket sized to fi t a check book^Zippered main compartment with interior zippered change pocket and 8 card slots^Wristlet strap with clip closure for securing to a bag or luggage^Signature Isaac Mizrahi lining^PVC free^Phthalate free^2 piece gift box included^This product is not sold blank,7.75,4.6,0.75,0,Leatherette/ 210D Nylon Lining,PQSS,25,37.48,50.75,50,32.25,43.98,100,25.98,35.48,300,24.98,34.25,12/31/2015 0:00:00,,,Front pocket center 2W 1H (suggested subtle size) 3W 1.25H (max size) Back pocket center 3W 1.25H (suggested subtle size) 3.5W 1.5H (max size),,,,,,15,30,23 x 17 x 6
90302R1,"Gifts, Brands",Isaac Mizrahiâ„¢ Ava Wristlet Wallet,Sunflower,^***Limited quantities available for item #â€™s 90301R1 and 90302R1^Front zippered compartment ideal for storing a smartphone^Back pocket sized to fi t a check book^Zippered main compartment with interior zippered change pocket and 8 card slots^Wristlet strap with clip closure for securing to a bag or luggage^Signature Isaac Mizrahi lining^PVC free^Phthalate free^2 piece gift box included^This product is not sold blank,7.75,4.6,0.75,0,Leatherette/ 210D Nylon Lining,PQSS,25,37.48,50.75,50,32.25,43.98,100,25.98,35.48,300,24.98,34.25,12/31/2015 0:00:00,,,Front pocket center 2W 1H (suggested subtle size) 3W 1.25H (max size) Back pocket center 3W 1.25H (suggested subtle size) 3.5W 1.5H (max size),,,,,,15,30,23 x 17 x 6
90303,"Gifts, Brands",Isaac Mizrahiâ„¢ Ava Wristlet Wallet,Dusty Rose Patent,^***Limited quantities available for item #â€™s 90301R1 and 90302R1^Front zippered compartment ideal for storing a smartphone^Back pocket sized to fi t a check book^Zippered main compartment with interior zippered change pocket and 8 card slots^Wristlet strap with clip closure for securing to a bag or luggage^Signature Isaac Mizrahi lining^PVC free^Phthalate free^2 piece gift box included^This product is not sold blank,7.75,4.6,0.75,0,Leatherette/ 210D Nylon Lining,S,25,19.98,26.18,,,,,,,25,19.98,26.18,3/31/2015 0:00:00,,,Front pocket center 2W 1H (suggested subtle size) 3W 1.25H (max size) Back pocket center 3W 1.25H (suggested subtle size) 3.5W 1.5H (max size),,,,,,15,30,23 x 17 x 6
90304,"Gifts, Brands",Isaac Mizrahiâ„¢ Ava Wristlet Wallet,Manhattan Gold,^***Limited quantities available for item #â€™s 90301R1 and 90302R1^Front zippered compartment ideal for storing a smartphone^Back pocket sized to fi t a check book^Zippered main compartment with interior zippered change pocket and 8 card slots^Wristlet strap with clip closure for securing to a bag or luggage^Signature Isaac Mizrahi lining^PVC free^Phthalate free^2 piece gift box included^This product is not sold blank,7.75,4.6,0.75,0,Leatherette/ 210D Nylon Lining,S,25,19.98,26.18,,,,,,,25,19.98,26.18,3/31/2015 0:00:00,,,Front pocket center 2W 1H (suggested subtle size) 3W 1.25H (max size) Back pocket center 3W 1.25H (suggested subtle size) 3.5W 1.5H (max size),,,,,,15,30,23 x 17 x 6
90305,"Gifts, Brands",Isaac Mizrahiâ„¢ Ava Wristlet Wallet,Bone,^***Limited quantities available for item #â€™s 90301R1 and 90302R1^Front zippered compartment ideal for storing a smartphone^Back pocket sized to fi t a check book^Zippered main compartment with interior zippered change pocket and 8 card slots^Wristlet strap with clip closure for securing to a bag or luggage^Signature Isaac Mizrahi lining^PVC free^Phthalate free^2 piece gift box included^This product is not sold blank,7.75,4.6,0.75,0,Leatherette/ 210D Nylon Lining,S,25,19.98,26.18,,,,,,,25,19.98,26.18,3/31/2015 0:00:00,,,Front pocket center 2W 1H (suggested subtle size) 3W 1.25H (max size) Back pocket center 3W 1.25H (suggested subtle size) 3.5W 1.5H (max size),,,,,,15,30,23 x 17 x 6
9031,"Coolers, Kid-friendly, Living Green, Women's, Brands",Igloo Polar Cooler,Steel Blue,"^Brown-bag in style with this ultra-durable lunch cooler^Enhanced insulation^Leak-resistant, heat-sealed antimicrobial liner^Easy pull tab and Velcro top closure^Grab handle^Side mesh water bottle pocket (water bottle not included)^Front pocket^ID window on back^Stylish quilted accents and contrast piping^5 can capacity^PVC free^Back panel of each bag matches primary bag color",7,9,4,0,600D Polyester,PQSS,50,13.48,18.25,100,11.48,15.75,300,9.25,12.75,1000,8.98,12.48,12/31/2015 0:00:00,Front pocket center 4W 2.25H,,,,,Front pocket center 4W 2H,,,16,50,23 x 17 x 13
9032,"Coolers, Kid-friendly, Living Green, Women's, Brands",Igloo Polar Cooler,Citron Green,"^Brown-bag in style with this ultra-durable lunch cooler^Enhanced insulation^Leak-resistant, heat-sealed antimicrobial liner^Easy pull tab and Velcro top closure^Grab handle^Side mesh water bottle pocket (water bottle not included)^Front pocket^ID window on back^Stylish quilted accents and contrast piping^5 can capacity^PVC free^Back panel of each bag matches primary bag color",7,9,4,0,600D Polyester,PQSS,50,13.48,18.25,100,11.48,15.75,300,9.25,12.75,1000,8.98,12.48,12/31/2015 0:00:00,Front pocket center 4W 2.25H,,,,,Front pocket center 4W 2H,,,16,50,23 x 17 x 13
9033,"Coolers, Kid-friendly, Living Green, Women's, Brands",Igloo Polar Cooler,Red,"^Brown-bag in style with this ultra-durable lunch cooler^Enhanced insulation^Leak-resistant, heat-sealed antimicrobial liner^Easy pull tab and Velcro top closure^Grab handle^Side mesh water bottle pocket (water bottle not included)^Front pocket^ID window on back^Stylish quilted accents and contrast piping^5 can capacity^PVC free^Back panel of each bag matches primary bag color",7,9,4,0,600D Polyester,PQSS,50,13.48,18.25,100,11.48,15.75,300,9.25,12.75,1000,8.98,12.48,12/31/2015 0:00:00,Front pocket center 4W 2.25H,,,,,Front pocket center 4W 2H,,,16,50,23 x 17 x 13
9034,"Coolers, Kid-friendly, Living Green, Women's, Brands",Igloo Polar Cooler,Deep Pink,"^Brown-bag in style with this ultra-durable lunch cooler^Enhanced insulation^Leak-resistant, heat-sealed antimicrobial liner^Easy pull tab and Velcro top closure^Grab handle^Side mesh water bottle pocket (water bottle not included)^Front pocket^ID window on back^Stylish quilted accents and contrast piping^5 can capacity^PVC free^Back panel of each bag matches primary bag color",7,9,4,0,600D Polyester,PQSS,50,13.48,18.25,100,11.48,15.75,300,9.25,12.75,1000,8.98,12.48,12/31/2015 0:00:00,Front pocket center 4W 2.25H,,,,,Front pocket center 4W 2H,,,16,50,23 x 17 x 13
9035,"Coolers, Kid-friendly, Living Green, Women's, Brands",Igloo Polar Cooler,Plaid Purple,"^Brown-bag in style with this ultra-durable lunch cooler^Enhanced insulation^Leak-resistant, heat-sealed antimicrobial liner^Easy pull tab and Velcro top closure^Grab handle^Side mesh water bottle pocket (water bottle not included)^Front pocket^ID window on back^Stylish quilted accents and contrast piping^5 can capacity^PVC free^Back panel of each bag matches primary bag color",7,9,4,0,600D Polyester,PQSS,50,13.48,18.25,100,11.48,15.75,300,9.25,12.75,1000,8.98,12.48,12/31/2015 0:00:00,Front pocket center 4W 2.25H,,,,,Front pocket center 4W 2H,,,16,50,23 x 17 x 13
